country_code,country_name,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,date2,CountryName,CountryCode,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal move,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healt,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDispla,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
MY,Malaysia,-11,1,39,-13,-16,1,30/08/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-5,18,52,-8,-65,11,31/08/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-17,6,-7,-22,-14,5,01/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-20,1,-11,-28,-13,6,02/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-18,-1,-11,-28,-12,7,03/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-18,0,-11,-26,-10,7,04/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-16,1,-1,-22,-12,5,05/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-16,-1,1,-24,-12,4,06/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-17,2,-9,-27,-14,5,07/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-17,2,-9,-27,-13,5,08/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-18,1,-9,-28,-12,6,09/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-20,-4,-11,-26,-13,6,10/09/2020,Malay,MYS,2,0,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,57.41,57.41,66.67,66.67,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-18,-2,-8,-27,-10,6,11/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-18,-3,-2,-24,-12,5,12/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-18,-3,0,-25,-14,4,13/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-20,-3,-9,-29,-12,6,14/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-14,0,-2,-23,-13,4,15/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-7,15,36,-25,-60,16,16/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,9,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-20,-5,-6,-29,-14,7,17/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,1,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-20,-5,-6,-28,-10,8,18/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,1,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-19,-5,2,-24,-12,6,19/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,1,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-22,-9,-6,-26,-14,6,20/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,3,1,1,2,0,0,2,1,3,2,0,0,2,1,,1,1,55.56,55.56,66.67,66.67,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-20,-3,-13,-28,-13,7,21/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-22,-4,-17,-30,-13,7,22/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-22,-3,-19,-28,-12,7,23/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-18,1,-11,-24,-15,8,24/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-19,-1,-13,-23,-10,7,25/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-19,-2,-7,-19,-14,6,26/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-18,0,0,-21,-14,5,27/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-20,2,-16,-27,-13,7,28/09/2020,Malay,MYS,1,1,2,1,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,52.78,52.78,63.1,63.1,64.29,64.29,62.5,62.5,75,75
MY,Malaysia,-21,1,-19,-29,-13,7,29/09/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-20,6,-19,-29,-13,6,30/09/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-23,-2,-24,-29,-14,7,01/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-22,1,-20,-29,-12,6,02/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-24,-1,-17,-28,-17,7,03/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-25,-5,-15,-31,-17,6,04/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-25,-1,-26,-33,-16,7,05/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-25,0,-27,-35,-16,7,06/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-27,-2,-29,-37,-16,9,07/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-25,-2,-23,-36,-15,9,08/10/2020,Malay,MYS,1,1,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,54.63,54.63,63.1,63.1,65.48,65.48,63.89,63.89,75,75
MY,Malaysia,-26,-3,-19,-37,-15,11,09/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,60.19,60.19,66.67,66.67,69.05,69.05,68.06,68.06,75,75
MY,Malaysia,-28,-6,-16,-37,-17,11,10/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,60.19,60.19,66.67,66.67,69.05,69.05,68.06,68.06,75,75
MY,Malaysia,-29,-8,-15,-39,-17,10,11/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,60.19,60.19,66.67,66.67,69.05,69.05,68.06,68.06,75,75
MY,Malaysia,-28,-2,-25,-39,-18,10,12/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,60.19,60.19,66.67,66.67,69.05,69.05,68.06,68.06,75,75
MY,Malaysia,-26,0,-26,-34,-18,9,13/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,0,,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,60.19,60.19,66.67,66.67,69.05,69.05,68.06,68.06,75,75
MY,Malaysia,-37,-11,-34,-51,-21,15,14/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-35,-10,-33,-51,-21,15,15/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-35,-9,-31,-53,-18,16,16/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-38,-12,-34,-54,-16,16,17/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-40,-16,-33,-58,-18,16,18/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,1,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-35,-11,-34,-51,-21,15,19/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-34,-10,-33,-50,-21,14,20/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-33,-7,-33,-50,-19,14,21/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-34,-9,-32,-52,-24,17,22/10/2020,Malay,MYS,3,0,3,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,1,65.74,65.74,66.67,66.67,72.62,72.62,72.22,72.22,75,75
MY,Malaysia,-34,-6,-29,-54,-21,17,23/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-36,-9,-31,-53,-16,15,24/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-37,-12,-31,-57,-17,15,25/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-30,-3,-31,-51,-23,15,26/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-30,-2,-30,-49,-23,14,27/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-29,-2,-28,-46,-22,13,28/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-28,2,-21,-53,-54,23,29/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,2,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-32,-4,-27,-52,-23,16,30/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-36,-10,-33,-51,-17,14,31/10/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-35,-11,-33,-54,-19,14,01/11/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-32,-7,-36,-50,-23,15,02/11/2020,Malay,MYS,3,0,2,0,2,1,2,1,0,,2,0,2,0,2,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,62.04,62.04,63.1,63.1,70.24,70.24,69.44,69.44,75,75
MY,Malaysia,-31,-5,-35,-50,-23,14,03/11/2020,Malay,MYS,3,0,3,0,2,1,4,0,0,,2,0,2,0,4,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,75.46,75.46,73.81,73.81,78.87,78.87,79.51,79.51,75,75
MY,Malaysia,-31,-5,-34,-50,-22,15,04/11/2020,Malay,MYS,3,0,3,0,2,1,4,0,0,,2,0,2,0,4,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,75.46,75.46,73.81,73.81,78.87,78.87,79.51,79.51,75,75
MY,Malaysia,-32,-8,-31,-51,-22,15,05/11/2020,Malay,MYS,3,0,3,0,2,1,4,0,0,,2,0,2,0,4,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,75.46,75.46,73.81,73.81,78.87,78.87,79.51,79.51,75,75
MY,Malaysia,-33,-7,-30,-54,-23,17,06/11/2020,Malay,MYS,3,0,3,0,2,1,4,0,0,,2,0,2,0,4,1,1,2,4800000000,0,2,1,3,2,0,0,3,1,,3,2,75.46,75.46,73.81,73.81,78.87,78.87,79.51,79.51,75,75
MY,Malaysia,-34,-7,-35,-53,-15,15,07/11/2020,Malay,MYS,3,0,3,0,2,1,4,0,0,,2,0,2,0,4,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,75.46,75.46,73.81,73.81,78.87,78.87,79.51,79.51,75,75
MY,Malaysia,-33,-6,-32,-50,-16,13,08/11/2020,Malay,MYS,3,0,3,0,2,1,4,0,0,,2,0,2,0,4,1,1,2,0,0,2,1,3,2,0,0,3,1,,3,2,75.46,75.46,73.81,73.81,78.87,78.87,79.51,79.51,75,75
