country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/21/2020,-86,-49,-87,-84,-72,41
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/22/2020,-87,-49,-86,-85,-71,42
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/23/2020,-85,-44,-85,-85,-71,41
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/24/2020,-87,-45,-88,-87,-71,45
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/25/2020,-89,-53,-92,-85,-63,38
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/26/2020,-89,-58,-91,-87,-58,33
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/27/2020,-86,-47,-86,-85,-69,41
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/28/2020,-86,-45,-86,-85,-70,40
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/29/2020,-86,-45,-85,-85,-69,40
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,4/30/2020,-83,-40,-90,-83,-68,40
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/1/2020,-84,-39,-92,-87,-80,47
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/2/2020,-85,-46,-93,-82,-58,36
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/3/2020,-86,-54,-93,-83,-53,31
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/4/2020,-73,-27,-85,-72,-52,32
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/5/2020,-71,-26,-83,-71,-53,31
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/6/2020,-71,-21,-82,-70,-51,31
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/7/2020,-71,-21,-81,-76,-71,37
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/8/2020,-69,-21,-79,-72,-48,33
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/9/2020,-70,-26,-82,-67,-40,28
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/10/2020,-71,-34,-82,-68,-39,24
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/11/2020,-66,-17,-78,-73,-65,34
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/12/2020,-65,-22,-75,-65,-45,28
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/13/2020,-64,-15,-72,-65,-43,27
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/14/2020,-61,-17,-69,-66,-43,26
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/15/2020,-61,-15,-70,-67,-40,27
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/16/2020,-64,-23,-80,-64,-34,25
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/17/2020,-64,-27,-75,-66,-34,23
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/18/2020,-56,-13,-67,-62,-40,24
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/19/2020,-56,-13,-65,-60,-40,24
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/20/2020,-55,-12,-64,-61,-40,25
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/21/2020,-54,-8,-62,-61,-41,25
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/22/2020,-53,-2,-66,-62,-39,26
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/23/2020,-58,-8,-75,-60,-35,23
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/24/2020,-68,-45,-54,-65,-42,18
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/25/2020,-58,-18,-57,-72,-77,33
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/26/2020,-56,-14,-61,-70,-72,32
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/27/2020,-53,-11,-62,-63,-44,25
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/28/2020,-52,-13,-62,-63,-41,25
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/29/2020,-52,-12,-62,-63,-36,26
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/30/2020,-54,-16,-68,-58,-24,22
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,5/31/2020,-55,-23,-63,-61,-25,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/1/2020,-47,-9,-57,-55,-32,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/2/2020,-47,-13,-57,-55,-33,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/3/2020,-49,-12,-56,-56,-33,21
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/4/2020,-49,-12,-54,-57,-33,21
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/5/2020,-45,-7,-57,-58,-29,22
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/6/2020,-48,-12,-62,-54,-21,19
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/7/2020,-48,-19,-54,-57,-23,17
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/8/2020,-42,-2,-49,-65,-68,29
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/9/2020,-43,-12,-49,-51,-31,18
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/10/2020,-41,-7,-46,-48,-30,17
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/11/2020,-40,-10,-48,-48,-30,17
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/12/2020,-42,-14,-56,-49,-27,17
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/13/2020,-43,-13,-53,-47,-18,13
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/14/2020,-45,-20,-46,-48,-20,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/15/2020,-38,-9,-47,-43,-29,14
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/16/2020,-37,-9,-43,-43,-29,14
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/17/2020,-38,-7,-44,-44,-28,15
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/18/2020,-38,-10,-46,-45,-29,15
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/19/2020,-38,-9,-49,-44,-26,15
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/20/2020,-41,-12,-49,-42,-17,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/21/2020,-42,-19,-41,-44,-19,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/22/2020,-33,-6,-42,-40,-30,12
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/23/2020,-34,-7,-39,-40,-29,13
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/24/2020,-37,-6,-44,-43,-26,13
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/25/2020,-34,-4,-36,-42,-27,13
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/26/2020,-34,-5,-41,-41,-24,14
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/27/2020,-36,-8,-42,-38,-18,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/28/2020,-38,-14,-35,-40,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/29/2020,-33,-6,-39,-39,-26,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,6/30/2020,-30,-5,-42,-39,-25,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/1/2020,-30,0,-39,-40,-24,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/2/2020,-29,-1,-40,-40,-24,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/3/2020,-28,-1,-41,-38,-21,12
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/4/2020,-30,-3,-40,-33,-17,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/5/2020,-32,-9,-34,-34,-20,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/6/2020,-30,-6,-45,-36,-25,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/7/2020,-30,-8,-46,-35,-25,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/8/2020,-28,3,-37,-38,-23,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/9/2020,-28,0,-36,-38,-24,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/10/2020,-27,0,-39,-36,-20,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/11/2020,-28,-3,-38,-31,-15,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/12/2020,-28,-6,-27,-31,-18,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/13/2020,-29,-3,-42,-36,-24,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/14/2020,-27,-1,-34,-35,-24,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/15/2020,-28,-3,-20,-39,-22,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/16/2020,-29,-7,-25,-40,-22,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/17/2020,-26,-6,-24,-38,-18,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/18/2020,-29,-10,-32,-36,-15,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/19/2020,-26,-7,-7,-34,-17,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/20/2020,-28,-6,-27,-36,-22,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/21/2020,-27,-5,-18,-36,-22,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/22/2020,-30,-6,-26,-39,-20,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/23/2020,-28,-3,-23,-38,-20,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/24/2020,-26,-5,-28,-35,-16,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/25/2020,-26,-4,-28,-32,-14,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/26/2020,-25,-5,-12,-34,-16,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/27/2020,-27,-4,-28,-35,-22,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/28/2020,-26,-4,-21,-33,-22,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/29/2020,-26,1,-22,-29,-24,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/30/2020,-26,5,-25,-36,-33,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,7/31/2020,-39,-20,-24,-63,-69,19
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/1/2020,-39,-23,-32,-51,-34,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/2/2020,-35,-23,-24,-38,-25,4
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/3/2020,-27,-7,-30,-36,-30,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/4/2020,-26,-7,-22,-36,-24,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/5/2020,-25,-4,-18,-39,-21,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/6/2020,-24,-5,-17,-40,-21,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/7/2020,-22,-6,-21,-41,-17,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/8/2020,-23,-7,-22,-39,-14,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/9/2020,-24,-11,-13,-39,-18,6
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/10/2020,-23,-6,-19,-39,-21,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/11/2020,-24,-9,-19,-39,-21,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/12/2020,-25,-6,-18,-42,-20,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/13/2020,-24,-6,-16,-41,-20,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/14/2020,-23,-10,-25,-41,-17,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/15/2020,-24,-8,-21,-41,-15,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/16/2020,-27,-16,-30,-44,-20,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/17/2020,-25,-8,-23,-40,-20,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/18/2020,-25,-10,-19,-41,-19,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/19/2020,-23,-8,-17,-36,-19,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/20/2020,-20,2,11,-54,-59,18
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/21/2020,-24,-6,-9,-46,-24,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/22/2020,-27,-12,-10,-43,-15,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/23/2020,-28,-17,-10,-40,-18,6
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/24/2020,-23,-7,-17,-38,-23,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/25/2020,-23,-8,-16,-39,-19,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/26/2020,-25,-6,-16,-40,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/27/2020,-23,-4,-14,-41,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/28/2020,-20,-3,-15,-35,-15,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/29/2020,-24,-7,-18,-35,-17,5
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/30/2020,-19,-12,27,-37,-20,3
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,8/31/2020,-13,6,22,-44,-70,15
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/1/2020,-24,-5,-20,-34,-20,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/2/2020,-26,-7,-22,-37,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/3/2020,-23,-5,-17,-39,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/4/2020,-21,-5,-23,-37,-15,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/5/2020,-20,-4,-16,-38,-16,4
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/6/2020,-21,-10,-4,-38,-18,3
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/7/2020,-22,-7,-21,-37,-20,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/8/2020,-22,-8,-14,-36,-19,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/9/2020,-24,-6,-18,-37,-17,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/10/2020,-25,-14,-16,-36,-18,7
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/11/2020,-21,-8,-21,-38,-14,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/12/2020,-20,-6,-13,-39,-14,6
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/13/2020,-22,-11,-4,-38,-18,5
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/14/2020,-24,-12,-24,-37,-17,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/15/2020,-16,-8,-4,-33,-16,5
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/16/2020,-14,9,33,-53,-65,18
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/17/2020,-24,-10,-12,-42,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/18/2020,-22,-9,-13,-41,-14,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/19/2020,-23,-11,-5,-41,-14,6
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/20/2020,-27,-20,-14,-40,-19,6
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/21/2020,-23,-9,-26,-36,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/22/2020,-24,-12,-19,-37,-17,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/23/2020,-27,-10,-27,-40,-16,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/24/2020,-22,-4,-11,-39,-16,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/25/2020,-22,-8,-24,-37,-13,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/26/2020,-22,-9,-24,-39,-13,6
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/27/2020,-22,-8,-4,-37,-17,5
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/28/2020,-24,-5,-25,-40,-17,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/29/2020,-25,-8,-22,-40,-16,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,9/30/2020,-24,1,-22,-41,-15,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/1/2020,-29,-11,-30,-41,-17,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/2/2020,-25,-2,-28,-41,-13,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/3/2020,-30,-6,-34,-47,-15,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/4/2020,-31,-11,-24,-45,-19,6
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/5/2020,-28,-6,-30,-41,-18,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/6/2020,-29,-7,-27,-43,-18,9
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/7/2020,-32,-6,-32,-46,-17,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/8/2020,-30,-6,-25,-48,-17,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/9/2020,-28,-6,-27,-49,-14,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/10/2020,-32,-10,-32,-52,-14,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/11/2020,-35,-15,-29,-53,-19,10
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/12/2020,-30,1,-31,-46,-21,11
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/13/2020,-26,6,-26,-38,-19,8
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/14/2020,-55,-25,-61,-66,-31,23
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/15/2020,-51,-22,-54,-67,-31,22
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/16/2020,-50,-21,-59,-68,-27,23
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/17/2020,-54,-24,-68,-69,-21,22
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/18/2020,-57,-31,-69,-73,-28,22
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/19/2020,-46,-21,-53,-63,-31,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/20/2020,-46,-22,-49,-63,-31,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/21/2020,-46,-15,-58,-63,-28,19
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/22/2020,-51,-20,-61,-70,-39,24
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/23/2020,-49,-16,-63,-70,-34,25
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/24/2020,-52,-20,-69,-68,-21,22
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/25/2020,-54,-26,-67,-72,-26,21
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/26/2020,-44,-15,-58,-65,-36,21
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/27/2020,-43,-16,-55,-64,-35,21
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/28/2020,-43,-12,-47,-64,-33,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/29/2020,-46,-11,-53,-75,-61,30
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/30/2020,-44,-16,-52,-68,-31,23
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,10/31/2020,-48,-21,-63,-66,-19,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/1/2020,-49,-24,-60,-69,-25,19
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/2/2020,-42,-18,-51,-63,-33,20
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/3/2020,-41,-15,-46,-62,-33,19
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/4/2020,-43,-15,-50,-64,-32,21
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/5/2020,-43,-17,-46,-66,-33,21
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/6/2020,-42,-18,-53,-67,-29,22
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/7/2020,-43,-15,-57,-64,-18,19
MY,Malaysia,Federal Territory of Kuala Lumpur,,,MY-14,,11/8/2020,-47,-23,-59,-67,-24,18
MY,Malaysia,Johor,,,MY-01,,2/15/2020,-6,-3,-10,-6,0,3
MY,Malaysia,Johor,,,MY-01,,2/16/2020,-9,-5,-9,-9,-1,3
MY,Malaysia,Johor,,,MY-01,,2/17/2020,-6,-3,-7,-6,2,2
MY,Malaysia,Johor,,,MY-01,,2/18/2020,-10,-7,-14,-13,1,3
MY,Malaysia,Johor,,,MY-01,,2/19/2020,-7,-6,-9,-11,1,2
MY,Malaysia,Johor,,,MY-01,,2/20/2020,-3,-5,-6,-5,2,2
MY,Malaysia,Johor,,,MY-01,,2/21/2020,-7,-4,-10,-4,1,3
MY,Malaysia,Johor,,,MY-01,,2/22/2020,-5,-3,-8,-2,0,2
MY,Malaysia,Johor,,,MY-01,,2/23/2020,-9,-5,-5,-7,0,3
MY,Malaysia,Johor,,,MY-01,,2/24/2020,-6,-4,-11,-8,2,2
MY,Malaysia,Johor,,,MY-01,,2/25/2020,-7,-4,-5,-11,2,2
MY,Malaysia,Johor,,,MY-01,,2/26/2020,-4,-4,-6,-11,2,2
MY,Malaysia,Johor,,,MY-01,,2/27/2020,-4,-5,-5,-4,2,2
MY,Malaysia,Johor,,,MY-01,,2/28/2020,-2,-2,1,-4,2,2
MY,Malaysia,Johor,,,MY-01,,2/29/2020,1,1,-4,2,0,1
MY,Malaysia,Johor,,,MY-01,,3/1/2020,-2,1,1,-6,0,2
MY,Malaysia,Johor,,,MY-01,,3/2/2020,-3,0,-5,-6,2,2
MY,Malaysia,Johor,,,MY-01,,3/3/2020,-4,-3,-2,-12,2,2
MY,Malaysia,Johor,,,MY-01,,3/4/2020,-4,-1,-6,-9,2,2
MY,Malaysia,Johor,,,MY-01,,3/5/2020,-3,-2,-7,-5,2,2
MY,Malaysia,Johor,,,MY-01,,3/6/2020,-2,2,1,-2,2,2
MY,Malaysia,Johor,,,MY-01,,3/7/2020,-1,4,-10,0,0,2
MY,Malaysia,Johor,,,MY-01,,3/8/2020,-1,4,-1,-1,0,1
MY,Malaysia,Johor,,,MY-01,,3/9/2020,-3,2,-5,-4,1,2
MY,Malaysia,Johor,,,MY-01,,3/10/2020,-6,-2,-4,-11,1,2
MY,Malaysia,Johor,,,MY-01,,3/11/2020,-4,0,-5,-10,1,2
MY,Malaysia,Johor,,,MY-01,,3/12/2020,-4,-1,-2,-1,1,1
MY,Malaysia,Johor,,,MY-01,,3/13/2020,-7,-2,-5,0,1,2
MY,Malaysia,Johor,,,MY-01,,3/14/2020,-8,-3,-5,9,-4,2
MY,Malaysia,Johor,,,MY-01,,3/15/2020,-6,0,9,6,-13,1
MY,Malaysia,Johor,,,MY-01,,3/16/2020,-2,18,2,13,-9,2
MY,Malaysia,Johor,,,MY-01,,3/17/2020,-3,31,-3,38,-9,0
MY,Malaysia,Johor,,,MY-01,,3/18/2020,-55,-17,-35,-35,-46,24
MY,Malaysia,Johor,,,MY-01,,3/19/2020,-66,-26,-51,-61,-52,32
MY,Malaysia,Johor,,,MY-01,,3/20/2020,-73,-36,-61,-73,-55,35
MY,Malaysia,Johor,,,MY-01,,3/21/2020,-78,-43,-70,-78,-54,35
MY,Malaysia,Johor,,,MY-01,,3/22/2020,-84,-64,-71,-85,-55,32
MY,Malaysia,Johor,,,MY-01,,3/23/2020,-81,-57,-65,-84,-72,42
MY,Malaysia,Johor,,,MY-01,,3/24/2020,-78,-49,-59,-81,-64,38
MY,Malaysia,Johor,,,MY-01,,3/25/2020,-77,-46,-61,-81,-64,39
MY,Malaysia,Johor,,,MY-01,,3/26/2020,-77,-46,-62,-81,-63,40
MY,Malaysia,Johor,,,MY-01,,3/27/2020,-79,-51,-68,-83,-60,40
MY,Malaysia,Johor,,,MY-01,,3/28/2020,-82,-57,-74,-85,-55,38
MY,Malaysia,Johor,,,MY-01,,3/29/2020,-82,-60,-71,-86,-53,33
MY,Malaysia,Johor,,,MY-01,,3/30/2020,-78,-50,-64,-82,-64,39
MY,Malaysia,Johor,,,MY-01,,3/31/2020,-77,-49,-61,-80,-63,38
MY,Malaysia,Johor,,,MY-01,,4/1/2020,-77,-52,-63,-81,-62,38
MY,Malaysia,Johor,,,MY-01,,4/2/2020,-78,-53,-64,-82,-63,41
